Log for partial expanded instance I27
SCC;11;Number of TR;212
Maximum commodity time; 630 minutes;dk;30;;MIP solution time limit;3600 s
iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;NEinitial;NEfinal;number of infeasible arcs;time (s); k iteration; infactibility; SKid;Picks
1;845.090909090909;845.090909090909;1999;136.54259896729778;87;118;17;11.186;22;450;10 
2;924.0;924.0;1999;116.34199134199135;118;139;13;7.825;22;450;6 
3;935.0;935.0;1999;113.79679144385027;139;155;10;6.878;22;450;6 
4;1114.5;1114.5;1999;79.36294302377748;155;165;7;12.93;22;450;6 
5;1124.5;1124.5;1999;77.76789684304136;165;173;6;21.771;22;450;6 
6;1155.0;1155.0;1999;73.07359307359307;173;187;8;17.944;22;450;6 
7;1191.8592258748674;1191.8592258748674;1999;67.72114999845408;187;199;7;48.32;22;450;14 
8;1192.0;1192.0;1999;67.70134228187919;199;210;6;35.37;22;450;14 
9;1192.0;1192.0;1999;67.70134228187919;215;218;2;43.068;24;450;6 
10;1200.0;1200.0;1999;66.58333333333334;223;225;1;36.051;26;450;14 
11;1241.0;1241.0;1999;61.079774375503625;225;234;6;63.211;26;450;15 
12;1224.6384552177485;1241.0;1999;61.079774375503625;239;244;3;70.476;28;450;15 
13;1226.0;1241.0;1999;61.079774375503625;250;250;0;79.095;30;345;7 
14;1264.378079056255;1264.378079056255;1999;58.101443951960505;256;260;4;260.471;32;390;12 
15;1291.2;1291.2;1999;54.8172242874845;260;264;2;124.889;32;450;17 
16;1285.3774733637747;1291.2;1999;54.8172242874845;269;273;2;115.35;34;450;17 
17;1283.285714285714;1291.2;1999;54.8172242874845;279;280;1;213.448;36;325;10 
18;1299.0647727272724;1299.0647727272724;1999;53.87993285379259;280;282;1;1022.079;36;270;9 
19;1306.0000000000002;1306.0000000000002;1999;53.062787136294;287;290;2;3362.891;38;270;9 
20;1306.7916666666665;1306.7916666666665;1999;52.97006026209229;290;297;5;575.571;38;265;1 
