Log for commodities grouping instance I29
SCC;10;Number of TR;373
Maximum commodity time; 585 minutes;dk;15;MIP solution time limit;3600 s
commodity iteration;iteration;Lower Bound;Best Lower bound;Upper bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;6;407.0;407.0;714;75.42997542997543;375;1;17;21;23;9.069 
2;10;420.5;421.0;714;69.59619952494062;315;1;5;23;25;21.565 
3;11;421.0;421.0;714;69.59619952494062;315;1;13;25;27;19.591 
4;13;423.0;423.0;714;68.79432624113475;300;1;14;27;29;19.316 
5;14;423.0;423.0;714;68.79432624113475;270;1;6;29;31;18.336 
6;15;425.0;425.0;714;68.0;270;1;18;31;33;21.202 
7;16;425.0;425.0;714;68.0;260;2;9;33;35;22.45 
8;19;493.0;493.0;714;44.827586206896555;255;1;16;35;37;31.8 
9;21;507.0;507.0;714;40.828402366863905;255;1;15;37;39;47.625 
10;23;517.0;517.0;714;38.10444874274662;250;2;3;39;41;102.892 
11;26;525.1666666666665;525.1666666666665;714;35.956839098698865;255;1;7;41;43;3634.89 
