Upperbound Solution for instance I31 iteration 30
SCC;12;Number of TR;42
Maximum commodity time; 555 minutes ;dk;30;;MIP solution time limit;3600 s
SCC;Number of pickups;pickups time
2;2;[465, 740]
3;2;[490, 915]
4;2;[475, 495]
5;2;[430, 700]
6;1;[525]
7;2;[300, 465]
8;2;[575, 1000]
9;2;[880, 580]
10;3;[430, 705, 945]
11;2;[390, 675]
12;2;[635, 965]
13;4;[620, 755, 500, 890]
Routes=;16.0
The Routes tracking was not possible

route 1
Commodities=,[13;;]
node,time
1,270
7,300,Int64[]
7,305,Int64[]
7,310,Int64[]
7,315,Int64[]
7,320,Int64[]
7,325,Int64[]
7,330,Int64[]
7,335,Int64[]
7,340,Int64[]
7,345,Int64[]
7,350,Int64[]
7,355,Int64[]
7,360,Int64[]
7,365,Int64[]
7,370,Int64[]
7,375,Int64[]
7,380,Int64[]
7,385,Int64[]
7,390,Int64[]
7,395,Int64[]
7,400,Int64[]
7,405,Int64[]
7,410,Int64[]
7,415,Int64[]
7,420,Int64[]
7,425,Int64[]
7,430,Int64[]
7,435,Int64[]
7,440,Int64[]
7,445,Int64[]
4,475,Int64[]
4,480,[10, 35, 36]
4,485,Int64[]
4,490,Int64[]
4,495,Int64[]
4,500,Int64[]
4,505,Int64[]
4,510,Int64[]
4,515,Int64[]
4,520,Int64[]
4,525,Int64[]
4,530,Int64[]
4,535,Int64[]
4,540,Int64[]
4,545,Int64[]
4,550,[9]
4,555,Int64[]
4,560,Int64[]
4,565,Int64[]
4,570,Int64[]
4,575,Int64[]
4,580,Int64[]
4,585,Int64[]
13,620,[12]
1,645,Int64[]
duration=,375

route 2
Commodities=,[11 14 39 40]
node,time
1,370
11,390,Int64[]
11,395,Int64[]
11,400,Int64[]
11,405,Int64[]
11,410,Int64[]
11,415,Int64[]
11,420,Int64[]
11,425,Int64[]
11,430,Int64[]
11,435,Int64[]
11,440,Int64[]
11,445,Int64[]
11,450,Int64[]
11,455,Int64[]
11,460,Int64[]
11,465,[6]
11,470,Int64[]
11,475,Int64[]
11,480,[10, 35, 36]
13,500,Int64[]
13,505,Int64[]
13,510,Int64[]
13,515,Int64[]
13,520,Int64[]
13,525,Int64[]
13,530,Int64[]
13,535,Int64[]
13,540,Int64[]
13,545,Int64[]
13,550,[9]
13,555,Int64[]
13,560,Int64[]
13,565,Int64[]
13,570,Int64[]
13,575,Int64[]
13,580,Int64[]
13,585,Int64[]
13,590,Int64[]
13,595,Int64[]
13,600,Int64[]
13,605,Int64[]
13,610,Int64[]
13,615,Int64[]
13,620,[12]
1,645,Int64[]
duration=,275

route 3
Commodities=,[9 10 30 31]
node,time
1,400
10,430,Int64[]
10,435,Int64[]
10,440,Int64[]
10,445,Int64[]
10,450,Int64[]
10,455,Int64[]
10,460,Int64[]
10,465,[6]
10,470,Int64[]
10,475,Int64[]
10,480,[10, 35, 36]
10,485,Int64[]
10,490,Int64[]
10,495,Int64[]
10,500,Int64[]
10,505,Int64[]
10,510,Int64[]
10,515,Int64[]
10,520,Int64[]
10,525,Int64[]
10,530,Int64[]
10,535,Int64[]
10,540,Int64[]
10,545,Int64[]
10,550,[9]
9,580,Int64[]
9,585,Int64[]
9,590,Int64[]
9,595,Int64[]
9,600,Int64[]
9,605,Int64[]
9,610,Int64[]
9,615,Int64[]
9,620,[12]
9,625,Int64[]
9,630,Int64[]
9,635,Int64[]
9,640,Int64[]
9,645,Int64[]
9,650,[11]
9,655,Int64[]
9,660,Int64[]
9,665,Int64[]
9,670,Int64[]
9,675,[2, 5]
9,680,Int64[]
9,685,Int64[]
9,690,[8, 27, 28]
1,705,[41, 42]
duration=,305

route 4
Commodities=,[4 33]
node,time
1,415
5,430,Int64[]
5,435,Int64[]
5,440,Int64[]
5,445,Int64[]
5,450,Int64[]
5,455,Int64[]
5,460,Int64[]
5,465,[6]
5,470,Int64[]
5,475,Int64[]
5,480,[10, 35, 36]
5,485,Int64[]
5,490,Int64[]
5,495,Int64[]
5,500,Int64[]
5,505,Int64[]
5,510,Int64[]
5,515,Int64[]
5,520,Int64[]
5,525,Int64[]
5,530,Int64[]
5,535,Int64[]
5,540,Int64[]
5,545,Int64[]
5,550,[9]
5,555,Int64[]
5,560,Int64[]
5,565,Int64[]
5,570,Int64[]
5,575,Int64[]
5,580,Int64[]
5,585,Int64[]
5,590,Int64[]
5,595,Int64[]
5,600,Int64[]
5,605,Int64[]
5,610,Int64[]
5,615,Int64[]
5,620,[12]
5,625,Int64[]
5,630,Int64[]
5,635,Int64[]
5,640,Int64[]
5,645,Int64[]
5,650,[11]
5,655,Int64[]
5,660,Int64[]
5,665,Int64[]
5,670,Int64[]
5,675,[2, 5]
5,680,Int64[]
5,685,Int64[]
5,690,[8, 27, 28]
5,695,Int64[]
5,700,[4, 30]
1,715,Int64[]
duration=,300

route 5
Commodities=,[7 15]
node,time
1,435
7,465,[6]
4,495,Int64[]
4,500,Int64[]
4,505,Int64[]
4,510,Int64[]
4,515,Int64[]
4,520,Int64[]
4,525,Int64[]
4,530,Int64[]
4,535,Int64[]
4,540,Int64[]
4,545,Int64[]
4,550,[9]
4,555,Int64[]
4,560,Int64[]
4,565,Int64[]
4,570,Int64[]
4,575,Int64[]
4,580,Int64[]
4,585,Int64[]
13,620,[12]
1,645,Int64[]
duration=,210

route 6
Commodities=,[1;;]
node,time
1,445
2,465,[6]
2,470,Int64[]
2,475,Int64[]
2,480,[10, 35, 36]
2,485,Int64[]
2,490,Int64[]
2,495,Int64[]
2,500,Int64[]
2,505,Int64[]
2,510,Int64[]
2,515,Int64[]
2,520,Int64[]
2,525,Int64[]
2,530,Int64[]
2,535,Int64[]
2,540,Int64[]
2,545,Int64[]
2,550,[9]
2,555,Int64[]
2,560,Int64[]
2,565,Int64[]
2,570,Int64[]
2,575,Int64[]
2,580,Int64[]
2,585,Int64[]
2,590,Int64[]
2,595,Int64[]
2,600,Int64[]
2,605,Int64[]
2,610,Int64[]
2,615,Int64[]
2,620,[12]
2,625,Int64[]
2,630,Int64[]
2,635,Int64[]
2,640,Int64[]
2,645,Int64[]
2,650,[11]
2,655,Int64[]
2,660,Int64[]
2,665,Int64[]
2,670,Int64[]
2,675,[2, 5]
2,680,Int64[]
2,685,Int64[]
2,690,[8, 27, 28]
2,695,Int64[]
2,700,[4, 30]
2,705,[41, 42]
2,710,Int64[]
2,715,Int64[]
2,720,[3]
2,725,Int64[]
2,730,[1, 7]
1,750,Int64[]
duration=,305

route 7
Commodities=,[2 45 46]
node,time
1,465
3,490,Int64[]
3,495,Int64[]
3,500,Int64[]
3,505,Int64[]
3,510,Int64[]
3,515,Int64[]
3,520,Int64[]
3,525,Int64[]
3,530,Int64[]
3,535,Int64[]
3,540,Int64[]
3,545,Int64[]
3,550,[9]
3,555,Int64[]
3,560,Int64[]
3,565,Int64[]
3,570,Int64[]
3,575,Int64[]
3,580,Int64[]
3,585,Int64[]
3,590,Int64[]
3,595,Int64[]
3,600,Int64[]
3,605,Int64[]
3,610,Int64[]
3,615,Int64[]
3,620,[12]
3,625,Int64[]
3,630,Int64[]
3,635,Int64[]
3,640,Int64[]
3,645,Int64[]
3,650,[11]
3,655,Int64[]
3,660,Int64[]
3,665,Int64[]
3,670,Int64[]
3,675,[2, 5]
10,705,[41, 42]
1,735,Int64[]
duration=,270

route 8
Commodities=,[5 6 34]
node,time
1,500
6,525,Int64[]
6,530,Int64[]
6,535,Int64[]
6,540,Int64[]
6,545,Int64[]
6,550,[9]
6,555,Int64[]
6,560,Int64[]
6,565,Int64[]
6,570,Int64[]
6,575,Int64[]
6,580,Int64[]
6,585,Int64[]
6,590,Int64[]
6,595,Int64[]
6,600,Int64[]
6,605,Int64[]
6,610,Int64[]
6,615,Int64[]
6,620,[12]
6,625,Int64[]
6,630,Int64[]
6,635,Int64[]
6,640,Int64[]
6,645,Int64[]
6,650,[11]
6,655,Int64[]
6,660,Int64[]
6,665,Int64[]
6,670,Int64[]
6,675,[2, 5]
5,700,[4, 30]
1,715,Int64[]
duration=,215

route 9
Commodities=,[8;;]
node,time
1,555
8,575,Int64[]
8,580,Int64[]
8,585,Int64[]
8,590,Int64[]
8,595,Int64[]
8,600,Int64[]
8,605,Int64[]
8,610,Int64[]
8,615,Int64[]
8,620,[12]
8,625,Int64[]
8,630,Int64[]
8,635,Int64[]
8,640,Int64[]
8,645,Int64[]
8,650,[11]
