Log for commodities grouping instance I25
SCC;9;Number of TR;190
Maximum commodity time; 630 minutes;dk;30;MIP solution time limit;3600 s
commodity iteration;iteration;Lower Bound;Best Lower bound;Upper bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;8;884.0;884.0;1166;31.90045248868778;450;1;6;17;19;8.903 
2;10;886.0;886.0;1166;31.60270880361174;398;2;9;19;21;12.377 
3;11;880.5;886.0;1166;31.60270880361174;450;1;13;21;23;13.642 
4;12;890.9166666666667;890.9166666666667;1166;30.876438125526136;450;1;12;23;25;54.172 
5;14;893.6666666666667;893.6666666666669;1166;30.473703841850032;450;1;15;25;27;54.173 
6;15;966.2499999999999;966.2499999999999;1166;20.672703751617092;368;2;5;27;29;97.233 
7;16;1004.125;1004.125;1166;16.121000871405453;390;1;10;29;31;256.015 
8;18;1023.0000000000001;1023.0000000000001;1166;13.978494623655902;244;2;1;31;33;158.397 
9;21;1027.4503355704696;1029.03125;1166;13.310455829208296;240;1;17;33;35;3128.087 
10;22;1037.346153846154;1037.346153846154;1166;12.402209780875735;210;1;11;35;37;907.213 
11;23;1035.2000000000003;1037.346153846154;1166;12.402209780875735;128;2;21;37;39;597.035 
