Log for partial expanded instance I23
SCC;7;Number of TR;173
Maximum commodity time; 540 minutes;dk;15;;MIP solution time limit;3600 s
iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;NEinitial;NEfinal;number of infeasible arcs;time (s); k iteration; infactibility; SKid;Picks
1;459.0;459.0;832;81.26361655773421;48;61;8;3.438;11;330;11 
2;534.0;534.0;832;55.80524344569289;61;70;5;0.756;11;330;11 
3;574.5;574.5;832;44.82158398607485;70;79;5;0.994;11;330;11 
4;583.5;583.5;832;42.58783204798629;79;91;7;1.172;11;300;6 
5;604.0;604.0;832;37.74834437086093;97;98;1;1.649;13;300;6 
6;604.0;604.0;832;37.74834437086093;104;110;4;1.752;15;285;10 
7;642.0;642.0;832;29.595015576323984;110;115;3;1.975;15;231;7 
8;643.0;643.0;832;29.39346811819596;121;121;0;1.809;17;240;9 
9;649.0;649.0;832;28.197226502311246;121;125;2;1.973;17;195;8 
10;660.0;660.0;832;26.060606060606062;131;131;0;2.082;19;200;7 
11;688.0;688.0;832;20.930232558139537;131;141;5;5.74;19;330;11 
12;724.0;724.0;832;14.917127071823206;141;146;4;3.206;19;330;11 
13;724.0;724.0;832;14.917127071823206;152;152;0;4.273;21;330;11 
