Log for commodities grouping instance I11
SCC;4;Number of TR;110
Maximum commodity time; 520 minutes;dk;15;MIP solution time limit;3600 s
commodity iteration;iteration;Lower Bound;Best Lower bound;Upper bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;5;410.8;410.8;660;60.66212268743914;315;1;7;7;9;0.183 
2;8;416.0;416.0;660;58.65384615384615;315;1;6;9;11;0.35 
3;10;416.0;416.0;660;58.65384615384615;183;2;4;11;13;0.27 
4;13;472.0;472.0;660;39.83050847457627;153;2;5;13;15;0.39 
5;15;472.0;472.0;660;39.83050847457627;150;1;12;15;17;0.584 
6;18;472.0;472.0;660;39.83050847457627;150;1;6;17;19;0.827 
7;19;472.0;472.0;660;39.83050847457627;138;2;14;19;21;0.789 
8;21;472.0;472.0;660;39.83050847457627;90;1;1;21;23;0.791 
9;22;653.0;653.0;660;1.0719754977029097;48;2;21;23;25;1.068 
10;23;653.0;653.0;660;1.0719754977029097;150;2;13;25;27;1.347 
11;24;653.0;653.0;660;1.0719754977029097;15;2;25;27;28;1.37 
12;25;653.0;653.0;653.0;0.0;0;1;8;28;28;2.331 
