Log for instance I20
Total time (s);116.402;Iterations;17
SCC;6;Number of TR;73
Maximum commodity time; 383 minutes;dk;30;;MIP solution time limit;3600 s
Initial grouping;Final grouping
10;28
Log for commodities grouping
commodity iteration;iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;5;363.0;363.0;465;28.09917355371901;300;1;7;10;12;1.173
2;7;369.33333333333337;372.0;465;25.0;310;2;1;12;14;1.568
3;8;391.0;391.0;465;18.925831202046037;180;1;8;14;16;2.36
4;9;403.0;403.0;465;15.384615384615385;180;1;9;16;18;2.192
5;10;407.0;407.0;465;14.250614250614252;100;2;14;18;20;3.544
6;11;398.66666666666674;407.0;465;14.250614250614252;88;2;5;20;22;3.401
7;12;407.0;407.0;465;14.250614250614252;110;1;10;22;24;7.977
8;13;427.0;427.0;465;8.899297423887589;75;1;6;24;26;3.941
9;14;427.0;427.0;465;8.899297423887589;70;2;3;26;28;3.611
Log for partial expanded
iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;NEinitial;NEfinal;number of infeasible arcs;time (s); k iteration; infactibility; SKid;Picks
1;262.0;262.0;465;77.48091603053436;43;54;6;3.337;10;300;7
2;298.0;298.0;465;56.04026845637584;54;66;7;0.551;10;300;7
3;353.0;353.0;465;31.728045325779036;66;73;4;0.761;10;300;7
4;355.0;355.0;465;30.985915492957744;73;81;4;0.92;10;300;7
5;363.0;363.0;465;28.09917355371901;87;89;1;1.173;12;300;7
6;372.0;372.0;465;25.0;89;97;4;1.451;12;250;1
7;369.33333333333337;372.0;465;25.0;103;105;1;1.568;14;310;1
8;391.0;391.0;465;18.925831202046037;109;114;4;2.36;16;180;8
9;403.0;403.0;465;15.384615384615385;120;124;2;2.192;18;180;9
10;407.0;407.0;465;14.250614250614252;127;129;1;3.544;20;100;14
11;398.66666666666674;407.0;465;14.250614250614252;135;135;0;3.401;22;88;5
12;407.0;407.0;465;14.250614250614252;139;139;0;7.977;24;110;10
13;427.0;427.0;465;8.899297423887589;143;147;2;3.941;26;75;6
14;427.0;427.0;465;8.899297423887589;152;155;2;3.611;28;70;3
15;458.0;458.0;465;1.5283842794759825;155;162;5;22.425;28;65;4
16;463.6000000000001;463.6000000000001;465;0.30198446937012946;162;168;4;18.573;28;90;4
