Log for commodities grouping instance I33
SCC;13;Number of TR;417
Maximum commodity time; 585 minutes;dk;15;MIP solution time limit;3600 s
commodity iteration;iteration;Lower Bound;Best Lower bound;Upper bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;8;530.0;530.0;864;63.0188679245283;375;1;20;24;26;99.494 
2;9;535.3333333333334;535.3333333333334;864;61.39476961394769;300;1;17;26;28;98.242 
3;12;532.3333333333336;535.3333333333334;864;61.39476961394769;270;1;21;28;30;125.781 
4;13;532.3333333333335;535.3333333333334;864;61.39476961394769;265;2;12;30;32;157.932 
5;15;573.4999999999999;573.4999999999999;864;50.653879686137785;315;1;16;32;34;167.495 
6;16;577.0;577.0;864;49.74003466204506;255;1;18;34;36;235.152 
7;18;578.2;578.2;864;49.429263230716;255;1;19;36;38;348.67 
8;20;587.5;587.5;864;47.06382978723404;250;1;5;38;40;881.295 
9;23;612.2828777990793;612.2828777990793;864;41.11124634184556;235;2;10;40;42;387.929 
10;25;619.4918032786884;622.583333333333;864;38.776602864409114;230;2;9;42;44;2140.839 
