Log for partial expanded instance I08
SCC;5;Number of TR;64
Maximum commodity time; 945 minutes;dk;30;;MIP solution time limit;3600 s
iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;NEinitial;NEfinal;number of infeasible arcs;time (s); k iteration; infactibility; SKid;Picks
1;257.0;257.0;355;38.13229571984436;29;39;5;3.174;6;570;6 
2;269.0;269.0;355;31.970260223048324;39;46;5;0.185;6;570;6 
3;276.0;276.0;355;28.6231884057971;46;49;2;0.196;6;570;6 
4;276.0;276.0;355;28.6231884057971;49;53;2;0.237;6;570;6 
5;280.0;280.0;355;26.785714285714285;53;55;2;0.238;6;570;6 
6;280.0;280.0;355;26.785714285714285;55;59;3;0.263;6;570;6 
7;280.0;280.0;355;26.785714285714285;59;62;2;0.22;6;570;6 
8;286.0;286.0;355;24.125874125874127;62;63;1;0.25;6;570;6 
9;286.0;286.0;355;24.125874125874127;69;69;0;0.234;8;570;6 
10;286.0;286.0;355;24.125874125874127;69;71;1;0.527;8;330;1 
11;306.0;306.0;355;16.013071895424837;71;73;1;0.33;8;330;1 
12;306.0;306.0;355;16.013071895424837;73;76;3;0.321;8;330;1 
13;306.0;306.0;355;16.013071895424837;81;81;0;0.301;10;330;1 
14;316.0;316.0;355;12.341772151898734;81;85;2;0.421;10;285;5 
15;316.0;316.0;355;12.341772151898734;91;92;1;0.455;12;285;5 
