Log for partial expanded instance I11
SCC;4;Number of TR;57
Maximum commodity time; 490 minutes;dk;30;;MIP solution time limit;3600 s
iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;NEinitial;NEfinal;number of infeasible arcs;time (s); k iteration; infactibility; SKid;Picks
1;387.0;387.0;698;80.36175710594316;30;36;4;3.074;7;330;4 
2;403.0;403.0;698;73.20099255583126;36;39;2;0.091;7;300;7 
3;410.8;410.8;698;69.91236611489775;39;45;3;0.098;7;300;7 
4;415.0;415.0;698;68.19277108433735;45;49;2;0.132;7;330;4 
5;415.0;415.0;698;68.19277108433735;55;55;0;0.174;9;330;4 
6;416.0;416.0;698;67.78846153846155;61;61;0;0.187;11;300;6 
7;416.0;416.0;698;67.78846153846155;61;62;1;0.454;11;300;7 
8;416.0;416.0;698;67.78846153846155;68;68;0;0.573;13;300;7 
9;454.0;454.0;698;53.74449339207048;68;76;4;0.331;13;115;4 
10;454.0;454.0;698;53.74449339207048;76;78;1;0.388;13;170;5 
11;454.0;454.0;698;53.74449339207048;84;84;0;0.371;15;170;5 
12;471.0;471.0;698;48.19532908704883;90;92;1;0.485;17;150;4 
13;472.0;472.0;698;47.88135593220339;92;97;4;0.648;17;120;11 
14;472.0;472.0;698;47.88135593220339;97;99;1;0.501;17;90;1 
15;472.0;472.0;698;47.88135593220339;103;104;1;0.551;19;120;11 
16;472.0;472.0;698;47.88135593220339;110;111;1;68.792;21;120;6 
17;472.0;472.0;698;47.88135593220339;117;117;0;0.843;23;90;2 
18;646.0;646.0;698;8.04953560371517;122;124;1;1.565;25;95;14 
19;652.0;652.0;698;7.05521472392638;130;134;3;1.309;27;90;1 
20;653.0;653.0;698;6.891271056661561;137;139;1;1.498;29;45;3 
21;670.0;670.0;698;4.179104477611941;142;145;3;1.512;30;20;4 
