Log for instance I25
Total time (s);12821.074;Iterations;36
SCC;9;Number of TR;373
Maximum commodity time; 660 minutes;dk;15;;MIP solution time limit;3600 s
Initial grouping;Final grouping
17;49
Log for commodities grouping
commodity iteration;iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;5;871.0;871.0;1150;32.03214695752009;465;1;6;17;19;4.943
2;8;873.0;873.0;1150;31.729667812142036;450;1;13;19;21;7.267
3;11;886.0;891.5000000000001;1150;28.996074032529428;420;1;10;21;23;8.102
4;13;906.5;906.5;1150;26.861555432984;395;2;1;23;25;17.042
5;16;901.3333333333334;906.5;1150;26.861555432984;450;1;12;25;27;38.396
6;19;904.4000000000001;907.0000000000001;1150;26.79162072767363;370;2;9;27;29;39.072
7;20;904.2380952380953;907.0000000000001;1150;26.79162072767363;450;1;15;29;31;59.446
8;21;974.0;974.0;1150;18.069815195071868;315;2;5;31;33;66.972
9;23;1017.5881264236901;1017.5881264236901;1150;13.012324941493855;255;1;17;33;35;676.566
10;25;1022.7142857142858;1022.7142857142858;1150;12.445872328537497;225;1;28;35;37;1747.066
11;26;1049.0;1049.0;1150;9.628217349857007;225;1;32;37;39;168.296
12;27;1049.2340425531916;1049.2340425531916;1150;9.60376363710102;210;1;11;39;41;172.511
13;28;1051.3333333333335;1051.3333333333335;1150;9.384908053265677;195;1;10;41;43;268.965
14;29;1050.5000000000002;1051.3333333333335;1150;9.384908053265677;255;1;16;43;45;206.999
15;32;1054.2500000000002;1058.0000000000002;1150;8.69565217391302;115;2;29;45;47;471.062
16;33;1054.25;1058.0000000000002;1150;8.69565217391302;98;2;4;47;49;185.26
Log for partial expanded
iteration;Lower Bound;Best Lower Bound;Upper Bound;RelativeGap;NEinitial;NEfinal;number of infeasible arcs;time (s); k iteration; infactibility; SKid;Picks
1;676.0;676.0;1150;70.11834319526628;67;88;12;4.85;17;450;12
2;813.0;813.0;1150;41.45141451414514;88;105;9;2.431;17;465;6
3;843.5;843.5;1150;36.33669235328986;105;117;6;3.092;17;450;12
4;861.0;861.0;1150;33.56562137049942;117;128;6;4.98;17;450;12
5;871.0;871.0;1150;32.03214695752009;134;142;4;4.943;19;465;6
6;873.0;873.0;1150;31.729667812142036;142;146;2;14.606;19;450;13
7;873.0;873.0;1150;31.729667812142036;146;148;1;9.735;19;450;13
8;873.0;873.0;1150;31.729667812142036;153;153;0;7.267;21;450;13
9;874.0;874.0;1150;31.57894736842105;153;155;1;5.75;21;420;10
10;891.5000000000001;891.5000000000001;1150;28.996074032529428;155;157;1;13.849;21;420;10
11;886.0;891.5000000000001;1150;28.996074032529428;163;163;0;8.102;23;420;10
12;899.6666666666669;899.6666666666669;1150;27.82512041496848;163;171;4;22.68;23;450;12
13;906.5;906.5;1150;26.861555432984;176;179;2;17.042;25;395;1
14;906.5;906.5;1150;26.861555432984;179;186;5;37.753;25;450;15
15;902.3333333333333;906.5;1150;26.861555432984;186;190;3;45.406;25;450;15
16;901.3333333333334;906.5;1150;26.861555432984;196;200;3;38.396;27;450;12
17;907.0000000000001;907.0000000000001;1150;26.79162072767363;200;204;3;44.712;27;370;9
18;904.7058823529411;907.0000000000001;1150;26.79162072767363;204;207;2;52.206;27;370;9
19;904.4000000000001;907.0000000000001;1150;26.79162072767363;212;214;1;39.072;29;370;9
20;904.2380952380953;907.0000000000001;1150;26.79162072767363;218;223;3;59.446;31;450;15
21;974.0;974.0;1150;18.069815195071868;228;234;3;66.972;33;315;5
22;1015.9504327301338;1015.9504327301338;1150;13.19449876207432;234;238;2;395.953;33;255;16
23;1017.5881264236901;1017.5881264236901;1150;13.012324941493855;242;247;3;676.566;35;255;17
24;1016.0526315789475;1017.5881264236901;1150;13.012324941493855;247;251;4;320.267;35;210;11
25;1022.7142857142858;1022.7142857142858;1150;12.445872328537497;254;258;3;1747.066;37;225;28
26;1049.0;1049.0;1150;9.628217349857007;263;267;2;168.296;39;225;32
27;1049.2340425531916;1049.2340425531916;1150;9.60376363710102;270;275;4;172.511;41;210;11
28;1051.3333333333335;1051.3333333333335;1150;9.384908053265677;279;279;0;268.965;43;195;10
29;1050.5000000000002;1051.3333333333335;1150;9.384908053265677;283;287;3;206.999;45;255;16
30;1058.0000000000002;1058.0000000000002;1150;8.69565217391302;287;293;4;419.575;45;210;12
31;1057.0000000000005;1058.0000000000002;1150;8.69565217391302;293;297;3;300.924;45;210;8
32;1054.2500000000002;1058.0000000000002;1150;8.69565217391302;301;302;1;471.062;47;115;29
33;1054.25;1058.0000000000002;1150;8.69565217391302;306;308;2;185.26;49;98;4
34;1068.1666666666665;1068.1666666666665;1150;7.661101575908893;308;319;6;318.216;49;210;33
35;1092.0000000000002;1092.0000000000002;1150;5.31135531135529;319;326;4;2990.31;49;160;8
