Log for commodities grouping instance I22
SCC;8;Number of TR;200
Maximum commodity time; 585 minutes;dk;15;MIP solution time limit;3600 s
commodity iteration;iteration;Lower Bound;Best Lower bound;Upper bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;5;313.0;313.0;440;40.57507987220447;375;1;11;13;15;1.698 
2;7;327.0;327.0;440;34.5565749235474;300;1;9;15;17;2.172 
3;9;329.0;329.0;440;33.73860182370821;248;2;6;17;19;3.75 
4;10;331.0;331.0;440;32.93051359516616;210;1;13;19;21;3.57 
5;11;332.0;332.0;440;32.53012048192771;180;1;11;21;23;5.034 
6;13;346.0;346.0;440;27.167630057803464;180;1;12;23;25;6.402 
7;15;348.0;348.0;440;26.436781609195403;173;2;4;25;27;7.605 
8;17;357.50000000000006;358.5;440;22.733612273361228;165;1;10;27;29;40.201 
9;23;389.5;392.0;440;12.244897959183673;85;1;3;29;31;60.046 
10;26;393.0;393.0;440;11.959287531806616;130;2;26;31;33;183.709 
11;28;393.27;393.27;440;11.88242174587434;90;1;1;33;35;61.849 
12;29;402.0;402.0;440;9.45273631840796;90;1;2;35;37;36.921 
13;31;426.0;428.0;440;2.803738317757009;55;2;8;37;39;119.185 
14;33;433.6666666666667;435.49572649572644;440;1.0342864993229175;40;2;7;39;41;1028.024 
