Log for commodities grouping instance I32
SCC;17;Number of TR;353
Maximum commodity time; 540 minutes;dk;15;MIP solution time limit;3600 s
commodity iteration;iteration;Lower Bound;Best Lower bound;Upper bound;RelativeGap;infactibility;type;SKid;CGinitial;CG;time (s);Picks
1;9;1001.1564625850342;1001.1564625850342;1547;54.52130189576677;345;1;17;26;28;2059.542 
2;11;1033.3580974842769;1033.3580974842769;1547;49.706089666901605;330;2;22;28;30;2212.435 
3;17;1089.3333333333335;1098.0;1547;40.892531876138435;302;1;8;30;32;2136.997 
4;20;1101.5;1119.0;1547;38.248436103663984;285;1;2;32;34;606.045 
5;21;1130.0;1130.0;1547;36.902654867256636;285;1;3;34;36;767.209 
6;23;1154.0;1154.0;1547;34.05545927209705;210;1;19;36;38;762.656 
7;24;1154.5;1154.5;1547;33.997401472498915;210;1;20;38;40;969.695 
8;25;1166.5;1166.5;1547;32.618945563651955;224;1;10;40;42;770.22 
9;27;1166.5;1166.5;1547;32.618945563651955;210;1;21;42;44;792.13 
10;28;1186.8592995101114;1186.8592995101114;1547;30.344009659657246;210;1;23;44;46;958.135 
